"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Salvador";"Decreto Nº 32471 de 4 de junho de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/pdyah";"BA";0;0;1;0;0;0;0;2020-06-04;292740;2927408;29
"Porto Alegre";"Decreto Nº 20600 de 4 de junho de 2020";"Inclui os arts. 41-A e 41-B no Decreto nº 20.534, de 31 de março de 2020, que decreta o estado de calamidade pública em razão da pandemia de importância internacional decorrente do...";"http://leismunicipa.is/myjko";"RS";0;0;1;0;0;0;0;2020-06-04;431490;4314902;43
"Niterói";"Lei Ordinária Nº 3505 de 4 de junho de 2020";"Ficam Revogadas as Leis 3483/2020 de 02 de abril de 2020, que autoriza o Poder Executivo a abrir um crédito especial no valor de R$ 45.000.000,00 (quarenta e cinco milhões de reais...";"http://leismunicipa.is/omylc";"RJ";1;0;0;0;0;0;0;2020-06-04;330330;3303302;33
"Osasco";"Decreto Nº 12484 de 3 de junho de 2020";"Dispõe sobre a medida de quarentena de que trata o Decreto nº 12.399, de 23 de março de 2020, no Município de Osasco em razão da pandemia do Coronavírus (COVID-19).";"http://leismunicipa.is/kojmy";"SP";0;0;1;0;0;0;0;2020-06-03;353440;3534401;35
"Recife";"Decreto Nº 33704 de 3 de junho de 2020";"ALTERA OS DECRETOS MUNICIPAIS DE Nº 33.656/2020, 33.376/2020 e 33.529/2020 PARA PRORROGAR OS PRAZOS PARA O RECADASTRAMENTO DOS PERMISSIONÁRIOS, CONDUTORES AUXILIARES E RESPECTIVOS ...";"http://leismunicipa.is/okmly";"PE";0;0;1;0;0;0;0;2020-06-03;261160;2611606;26
"Camboriú";"Lei Ordinária Nº 3238 de 3 de junho de 2020";"""DISPÕE SOBRE A PROIBIÇÃO DO CORTE DO FORNECIMENTO DE ÁGUA, POR FALTA DE PAGAMENTO, NO PERÍODO QUE ESPECIFICA EM RAZÃO DA PANDEMIA DO NOVO CORONAVÍRUS.""";"http://leismunicipa.is/ydfom";"SC";1;0;0;0;0;0;0;2020-06-03;420320;4203204;42
"Taboão da Serra";"Decreto Nº 98 de 3 de junho de 2020";"Dispõe sobre suspensão temporária de cancelamento de acordo de parcelamento de dívida para com o Município e dá outras providências.";"http://leismunicipa.is/oiymh";"SP";0;0;1;0;0;0;0;2020-06-03;355280;3552809;35
"Porto Alegre";"Decreto Nº 20596 de 2 de junho de 2020";"Prorroga o mandato do Conselho Municipal de Assistência Social (CMAS) da gestão 2018-2019 em decorrência da Crise do COVID 2019 e da inviabilidade de realização das eleições.";"http://leismunicipa.is/khylo";"RS";0;0;1;0;0;0;0;2020-06-02;431490;4314902;43
"Porto Alegre";"Lei Ordinária Nº 12709 de 2 de junho de 2020";"Institui auxílio emergencial de prestação continuada às Escolas Comunitárias de Educação Infantil (ECEIs) do Município de Porto Alegre em virtude do Decreto de Calamidade Pública n...";"http://leismunicipa.is/mjoky";"RS";1;0;0;0;0;0;0;2020-06-02;431490;4314902;43
"Salvador";"Decreto Nº 32465 de 2 de junho de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/alboy";"BA";0;0;1;0;0;0;0;2020-06-02;292740;2927408;29
"Criciúma";"Lei Ordinária Nº 7713 de 2 de junho de 2020";"Autoriza o Poder Executivo a efetivar o pagamento de indenização a particular, de bem imóvel desapropriado amigavelmente.";"http://leismunicipa.is/hbomy";"SC";1;0;0;0;0;0;0;2020-06-02;420460;4204608;42
"Florianópolis";"Decreto Nº 21620 de 2 de junho de 2020";"ACRESCENTA E ALTERA DISPOSITIVOS NO DECRETO Nº 21.569, DE 15 DE MAIO DE 2020, QUE CONSOLIDA AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONA...";"http://leismunicipa.is/kjmyo";"SC";0;0;1;0;0;0;0;2020-06-02;420540;4205407;42
"Recife";"Lei Ordinária Nº 18723 de 1 de junho de 2020";"DISPÕE SOBRE A SUSPENSÃO DO PRAZO DE VALIDADE DOS CONCURSOS PÚBLICOS REALIZADOS NO ÂMBITO DO MUNICÍPIO DO RECIFE, ENQUANTO VIGENTE O <U+0093>ESTADO DE CALAMIDADE PÚBLICA<U+0094> DECORRENTE DA PA...";"http://leismunicipa.is/lgjyo";"PE";1;0;0;0;0;0;0;2020-06-01;261160;2611606;26
"Salvador";"Decreto Nº 32461 de 1 de junho de 2020";"Prorroga medidas de prevenção e controle para enfrentamento do COVID-19 no âmbito do Município de Salvador, estabelece protocolos geral e setoriais para realização de atividades ec...";"http://leismunicipa.is/moydf";"BA";0;0;1;0;0;0;0;2020-06-01;292740;2927408;29
"Salvador";"Decreto Nº 32464 de 1 de junho de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/aobly";"BA";0;0;1;0;0;0;0;2020-06-01;292740;2927408;29
"Santos";"Decreto Nº 8967 de 1 de junho de 2020";"Abre Crédito Extraordinário no Orçamento do Município de Santos para o exercício de 2020, Lei 3.672 de 30/12/2019, no valor de R$ 8.727.000,00 (Oito milhões, setecentos e vinte e s...";"http://leismunicipa.is/fmoey";"SP";0;0;1;0;0;0;0;2020-06-01;354850;3548500;35
"São Carlos";"Decreto Nº 63 de 1 de junho de 2020";"DISP?E SOBRE A PRORROGA??O DOS PRAZOS DE PAGAMENTO DO ISSQN - IMPOSTO SOBRE SERVI?OS DE QUALQUER NATUREZA, IPTU - IMPOSTO PREDIAL E TERRITORIAL URBANO, TAXA DE LOCALIZA??O E PERMAN...";"http://leismunicipa.is/ylogh";"SC";0;0;1;0;0;0;0;2020-06-01;354890;3548906;35
"São Paulo";"Decreto Nº 59478 de 1 de junho de 2020";"Declara ponto facultativo nas repartições públicas municipais da Administração Direta e Indireta nos dias 11 de junho e 20 de novembro de 2020.";"http://leismunicipa.is/yflbo";"SP";0;0;1;0;0;0;0;2020-06-01;355030;3550308;35
"Barueri";"Decreto Nº 9147 de 1 de junho de 2020";"Prorroga a suspensão das atividades de natureza não essencial";"http://leismunicipa.is/yolcg";"SP";0;0;1;0;0;0;0;2020-06-01;350570;3505708;35
"Sorocaba";"Portaria do Executivo Nº 22951 de 29 de maio de 2020";"(Estabelece medidas de caráter temporário visando reduzir exposição pessoal e interações presenciais entre servidores e empregados públicos municipais da Administração Direta, Autá...";"http://leismunicipa.is/yohlb";"SP";0;0;0;0;0;1;0;2020-05-29;355220;3552205;35
"Sorocaba";"Decreto Nº 25768 de 29 de maio de 2020";"(Estende o período de restrições de que trata o Decreto nº 25.663, de 21 de março de 2020, dispõe sobre autorização e as medidas a serem adotadas para reabertura de parcela dos set...";"http://leismunicipa.is/ohybl";"SP";0;0;1;0;0;0;0;2020-05-29;355220;3552205;35
"Osasco";"Decreto Nº 12480 de 29 de maio de 2020";"Dispõe sobre a medida de quarentena de que trata o Decreto nº 12.399, de 23 de março de 2020, no Município de Osasco em razão da pandemia do Coronavírus (COVID-19).";"http://leismunicipa.is/olfyd";"SP";0;0;1;0;0;0;0;2020-05-29;353440;3534401;35
"São Paulo";"Decreto Nº 59473 de 29 de maio de 2020";"Estabelece, nos termos do Decreto Estadual nº 64.994, de 28 de maio de 2020, normas para o funcionamento de estabelecimentos de comércio e de serviços localizados na Cidade de São ...";"http://leismunicipa.is/yaokh";"SP";0;0;1;0;0;0;0;2020-05-29;355030;3550308;35
"Recife";"Portaria do Executivo Nº 1058 de 29 de maio de 2020";"--";"http://leismunicipa.is/ykhol";"PE";0;0;0;0;0;1;0;2020-05-29;261160;2611606;26
"Recife";"Portaria do Executivo Nº 1059 de 29 de maio de 2020";"--";"http://leismunicipa.is/khlyo";"PE";0;0;0;0;0;1;0;2020-05-29;261160;2611606;26
"Niterói";"Decreto Nº 13616 de 29 de maio de 2020";"Institui novo prazo de adesão à segunda fase do Programa Empresa Cidadã de Niterói, instituída pela Lei nº 3496, de 07 de maio de 2020.";"http://leismunicipa.is/ykofb";"RJ";0;0;1;0;0;0;0;2020-05-29;330330;3303302;33
"Sorocaba";"Decreto Nº 25765 de 29 de maio de 2020";"(Suspende por tempo indeterminado a realização da campanha de incentivo à emissão de notas fiscais de serviços eletrônicas, conhecida como Programa ""Nota Fiscal Sorocabana"").";"http://leismunicipa.is/onhyg";"SP";0;0;1;0;0;0;0;2020-05-29;355220;3552205;35
"Salvador";"Decreto Nº 32459 de 29 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/adloy";"BA";0;0;1;0;0;0;0;2020-05-29;292740;2927408;29
"Camboriú";"Decreto Nº 3684 de 29 de maio de 2020";"ALTERA O DECRETO MUNICIPAL 3.645/2020.";"http://leismunicipa.is/kyjgo";"SC";0;0;1;0;0;0;0;2020-05-29;420320;4203204;42
"Santos";"Decreto Nº 8965 de 29 de maio de 2020";"ABRE CRÉDITO SUPLEMENTAR NA IMPORTÂNCIA DE R$ 6.192.000,00 (SEIS MILHÕES, CENTO E NOVENTA E DOIS MIL REAIS) AUTORIZADO PELO ART. 5º, INCISO IV E V, ALÍNEAS ""a"" E ""b"", DA LEI Nº 367...";"http://leismunicipa.is/oygjk";"SP";0;0;1;0;0;0;0;2020-05-29;354850;3548500;35
"Sorocaba";"Decreto Nº 25767 de 29 de maio de 2020";"(Dispõe sobre o funcionamento de igrejas, templos religiosos e afins, durante o período de enfrentamento da pandemia causada pelo Novo Coronavírus - COVID-19 e dá outras providênci...";"http://leismunicipa.is/hoylb";"SP";0;0;1;0;0;0;0;2020-05-29;355220;3552205;35
"Uberaba";"Decreto Nº 5573 de 29 de maio de 2020";"Dispõe sobre a suspensão do Programa Municipal Renova Saúde e dá outras providências.";"http://leismunicipa.is/lgyfo";"MG";0;0;1;0;0;0;0;2020-05-29;317010;3170107;31
"Porto Alegre";"Decreto Nº 20593 de 29 de maio de 2020";"Altera os incs. I, IV e o § 1º do art. 15, o § 1º do art. 16, o inc. I do § 1º do art. 21, o caput do art. 60, o caput do art. 72; e inclui o § 3º no art. 15, o art. 27-A e o art. ...";"http://leismunicipa.is/lfydo";"RS";0;0;1;0;0;0;0;2020-05-29;431490;4314902;43
"Manaus";"Decreto Nº 4836 de 29 de maio de 2020";"PRORROGA o prazo do regime excepcional de teletrabalho aos agentes públicos no âmbito da Administração Pública Municipal, e dá outras providências.";"http://leismunicipa.is/oycfl";"AM";0;0;1;0;0;0;0;2020-05-29;130260;1302603;13
"Sorocaba";"Portaria do Executivo Nº 22953 de 29 de maio de 2020";"(Altera dispositivos da Portaria nº 22.951, de 29 de maio de 2020, que estabelece medidas de caráter temporário visando reduzir exposição pessoal e interações presenciais entre ser...";"http://leismunicipa.is/ygomf";"SP";0;0;0;0;0;1;0;2020-05-29;355220;3552205;35
"Bragança Paulista";"Decreto Nº 3286 de 29 de maio de 2020";"Substitui o Anexo Único do Decreto nº 3.281, de 19 de maio de 2020, que Institui o Plano de Retomada das Atividades no Município - Etapa 1, e dá outras providências.";"http://leismunicipa.is/pfeyi";"SP";0;0;1;0;0;0;0;2020-05-29;350760;3507605;35
"Niterói";"Decreto Nº 13613 de 28 de maio de 2020";"--";"http://leismunicipa.is/bkyoe";"RJ";0;0;1;0;0;0;0;2020-05-28;330330;3303302;33
"Patos de Minas";"Decreto Nº 4842 de 28 de maio de 2020";"Autoriza, em caráter excepcional, a distribuição de kits de alimentação, a título de merenda escolar, aos pais ou responsáveis pelos estudantes matriculados nas escolas da rede mun...";"http://leismunicipa.is/loyeg";"MG";0;0;1;0;0;0;0;2020-05-28;314800;3148004;31
"São Bernardo do Campo";"Decreto Nº 21168 de 28 de maio de 2020";"Dispõe sobre suplementação de dotações orçamentárias.";"http://leismunicipa.is/cflyo";"SP";0;0;1;0;0;0;0;2020-05-28;354870;3548708;35
"Florianópolis";"Decreto Nº 21612 de 28 de maio de 2020";"INCLUI O §3º NO ART. 3º, DO DECRETO Nº 21.569, DE 2020, QUE CONSOLIDA AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DA INFECÇ...";"http://leismunicipa.is/lokyh";"SC";0;0;1;0;0;0;0;2020-05-28;420540;4205407;42
"Salvador";"Decreto Nº 32453 de 28 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/gkoyj";"BA";0;0;1;0;0;0;0;2020-05-28;292740;2927408;29
"Salvador";"Decreto Nº 32451 de 28 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/ygkoj";"BA";0;0;1;0;0;0;0;2020-05-28;292740;2927408;29
"São Bernardo do Campo";"Decreto Nº 21169 de 28 de maio de 2020";"Dispõe sobre abertura de crédito adicional extraordinário e dá outras providências.";"http://leismunicipa.is/oyclf";"SP";0;0;1;0;0;0;0;2020-05-28;354870;3548708;35
"Osasco";"Decreto Nº 12479 de 28 de maio de 2020";"Dispõe sobre a abertura de crédito extraordinário no orçamento do Município de Osasco para o exercício de 2020.";"http://leismunicipa.is/ycflo";"SP";0;0;1;0;0;0;0;2020-05-28;353440;3534401;35
"Criciúma";"Lei Ordinária Nº 7711 de 28 de maio de 2020";"Altera o artigo 5º da Lei Municipal nº 6.678, de 14 de dezembro de 2015 e dá outras providências.";"http://leismunicipa.is/hboym";"SC";1;0;0;0;0;0;0;2020-05-28;420460;4204608;42
"Praia Grande";"Decreto Nº 38 de 28 de maio de 2020";"Dispõe sobre o Plano de Contingência e Medidas de Segurança e Prevenção Sanitária em todo o território do Município de Praia Grande - SC das atividades turísticas, enquanto perdura...";"http://leismunicipa.is/oyncj";"SC";0;0;1;0;0;0;0;2020-05-28;354100;3541000;35
"Salvador";"Decreto Nº 32443 de 28 de maio de 2020";"Define ações regionalizadas para enfrentamento da pandemia decorrente do coronavírus mediante apoio e proteção aos moradores e restrição de atividades, na forma que indica e dá out...";"http://leismunicipa.is/yepdi";"BA";0;0;1;0;0;0;0;2020-05-28;292740;2927408;29
"Salvador";"Decreto Nº 32452 de 28 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/gkjoy";"BA";0;0;1;0;0;0;0;2020-05-28;292740;2927408;29
"Salvador";"Decreto Nº 32444 de 28 de maio de 2020";"Define regras gerais para realização de atividade econômica na forma que indica e dá outras providências.";"http://leismunicipa.is/ydaol";"BA";0;0;1;0;0;0;0;2020-05-28;292740;2927408;29
"Cabo de Santo Agostinho";"Decreto Nº 1905 de 28 de maio de 2020";"Dispõe sobre a flexibilização com restrições das atividades econômicas do município do Cabo de Santo Agostinho, e dá outras providências.";"http://leismunicipa.is/ylbdo";"PE";0;0;1;0;0;0;0;2020-05-28;260290;2602902;26
"Porto Alegre";"Lei Ordinária Nº 12708 de 28 de maio de 2020";"Estabelece medidas a serem observadas pela Administração Pública Municipal durante a pandemia do novo Coronavírus (COVID-19).";"http://leismunicipa.is/lfoyd";"RS";1;0;0;0;0;0;0;2020-05-28;431490;4314902;43
"Florianópolis";"Decreto Nº 21609 de 27 de maio de 2020";"ACRESCENTA E ALTERA DISPOSITIVOS NO DECRETO Nº 21.569, DE 15 DE MAIO DE 2020, QUE CONSOLIDA AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONA...";"http://leismunicipa.is/okfyd";"SC";0;0;1;0;0;0;0;2020-05-27;420540;4205407;42
"Santos";"Decreto Nº 8962 de 27 de maio de 2020";"ABRE CRÉDITO SUPLEMENTAR NA IMPORTÂNCIA DE R$ 2.406.956,65 (DOIS MILHÕES, QUATROCENTOS E SEIS MIL, NOVECENTOS E CINQUENTA E SEIS REAIS E SESSENTA E CINCO CENTAVOS) AUTORIZADO PELO ...";"http://leismunicipa.is/ogjyk";"SP";0;0;1;0;0;0;0;2020-05-27;354850;3548500;35
"Uberaba";"Decreto Nº 5566 de 27 de maio de 2020";"DISPÕE SOBRE A NOMEAÇÃO PARA O CARGO DE PROVIMENTO EFETIVO DE FARMACÊUTICO, QUE INTEGRA A CARREIRA ANALISTA DE AUDITORIA, REGULAÇÃO E FISCALIZAÇÃO DA SAÚDE, NOS TERMOS DAS LEIS COM...";"http://leismunicipa.is/gjoye";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Uberaba";"Decreto Nº 5559 de 27 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/gyjeo";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Salvador";"Decreto Nº 32441 de 27 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/gokjy";"BA";0;0;1;0;0;0;0;2020-05-27;292740;2927408;29
"Uberaba";"Decreto Nº 5557 de 27 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/yogej";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Uberaba";"Decreto Nº 5558 de 27 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/gjeyo";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Uberaba";"Decreto Nº 5556 de 27 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ASSISTENTE SOCIAL, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/ogeyj";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Uberaba";"Decreto Nº 5569 de 27 de maio de 2020";"Prorroga os prazos de vigência dos Decretos nº 5381/2020 e 5382/2020 e dá outras providências.";"http://leismunicipa.is/gofyj";"MG";0;0;1;0;0;0;0;2020-05-27;317010;3170107;31
"Praia Grande";"Decreto Nº 37 de 27 de maio de 2020";"DECLARA SITUA??O DE EMERG?NCIA NA ?REA DO MUNIC?PIO DE PRAIA GRANDE EM RAZ?O DE PER?ODO DE ESTIAGEM - 1.4.1.1.0 COBRADE.";"http://leismunicipa.is/eyola";"SC";0;0;1;0;0;0;0;2020-05-27;354100;3541000;35
"Niterói";"Lei Ordinária Nº 3504 de 27 de maio de 2020";"Dispõe sobre o auxílio financeiro emergencial em parcela única aos Microempreendedores Individuais que atuem como cabeleireiros ou como profissionais de estética e de cuidados com ...";"http://leismunicipa.is/koeyb";"RJ";1;0;0;0;0;0;0;2020-05-27;330330;3303302;33
"Itapevi";"Lei Ordinária Nº 2788 de 26 de maio de 2020";"""DISPÕE SOBRE A PRORROGAÇÃO DA DATA BASE 2020 PARA REVISÃO GERAL DOS VENCIMENTOS, SALÁRIOS, PROVENTOS E DEMAIS PARCELAS REMUNERATÓRIAS DOS SERVIDORES DA CÂMARA MUNICIPAL DE ITAPEVI...";"http://leismunicipa.is/yokde";"SP";1;0;0;0;0;0;0;2020-05-26;352250;3522505;35
"Florianópolis";"Decreto Nº 21603 de 26 de maio de 2020";"INSERE O INCISO XXIX NO ART. 11 DO DECRETO Nº 21.569, DE 15 DE MAIO DE 2020, QUE CONSOLIDA AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL...";"http://leismunicipa.is/chioy";"SC";0;0;1;0;0;0;0;2020-05-26;420540;4205407;42
"Salvador";"Decreto Nº 32440 de 26 de maio de 2020";"Define ações regionalizadas para enfrentamento da pandemia decorrente do coronavírus mediante apoio e proteção aos moradores e restrição de atividades, na forma que indica e dá out...";"http://leismunicipa.is/fiybp";"BA";0;0;1;0;0;0;0;2020-05-26;292740;2927408;29
"Sorocaba";"Decreto Nº 25762 de 26 de maio de 2020";"(Eleva o crédito adicional extraordinário para despesa de investimento das ações de enfrentamento da emergência pública decorrente do novo Coronavírus - COVID-19 e dá outras provid...";"http://leismunicipa.is/yfohn";"SP";0;0;1;0;0;0;0;2020-05-26;355220;3552205;35
"Itapevi";"Lei Ordinária Nº 2787 de 26 de maio de 2020";"""DISPÕE SOBRE A PRORROGAÇÃO DA DATA BASE 2020 PARA REVISÃO GERAL DOS VENCIMENTOS, SALÁRIOS, PROVENTOS E DEMAIS PARCELAS REMUNERATÓRIAS DOS SERVIDORES MUNICIPAIS E DÁ OUTRAS PROVIDÊ...";"http://leismunicipa.is/obkye";"SP";1;0;0;0;0;0;0;2020-05-26;352250;3522505;35
"Salvador";"Lei Ordinária Nº 9529 de 26 de maio de 2020";"Autoriza o Poder Executivo Municipal a destinar recursos para pagamento de auxílio financeiro em favor de indivíduos residentes no Município de Salvador infectados com o novo coron...";"http://leismunicipa.is/daoyl";"BA";1;0;0;0;0;0;0;2020-05-26;292740;2927408;29
"Uberlândia";"Decreto Nº 18637 de 26 de maio de 2020";"INSTITUI O SISTEMA INFORMATIZADO E DIGITAL DE VIGILÂNCIA EPIDEMIOLÓGICA NO MUNICíPIO DE UBERLÂNDIA, DENOMINADO <U+0093>SISTEMA EPIDEMIOLÓGICO<U+0094>.";"http://leismunicipa.is/oecya";"MG";0;0;1;0;0;0;0;2020-05-26;317020;3170206;31
"Bragança Paulista";"Decreto Nº 3283 de 26 de maio de 2020";"Prorroga o prazo de vigência da situação de emergência declarada através do Decreto nº 3.166/2020, alterado pelo Decreto 3.248/2020.";"http://leismunicipa.is/fpiey";"SP";0;0;1;0;0;0;0;2020-05-26;350760;3507605;35
"Uberlândia";"Decreto Nº 18638 de 26 de maio de 2020";"Abre Crédito Extraor din ário NO ORÇAMENTO DE 2020 para Ações de Enfrentamento da Pandemia Decorrente do Novo Coronav írus <U+0096> COVID-19";"http://leismunicipa.is/doayb";"MG";0;0;1;0;0;0;0;2020-05-26;317020;3170206;31
"Sorocaba";"Decreto Nº 25761 de 26 de maio de 2020";"(Dispõe sobre alteração no orçamento vigente e dá outras providências).";"http://leismunicipa.is/fhoyn";"SP";0;0;1;0;0;0;0;2020-05-26;355220;3552205;35
"Uberaba";"Decreto Nº 5555 de 25 de maio de 2020";"Impõe medidas a serem adotadas para enfrentamento da emergência em saúde pública de importância internacional decorrente do Coronavírus <U+0096> COVID-19, no âmbito do Município de Uberab...";"http://leismunicipa.is/jyeof";"MG";0;0;1;0;0;0;0;2020-05-25;317010;3170107;31
"Manaus";"Decreto Nº 4834 de 25 de maio de 2020";"PRORROGA o prazo da vigência do Decreto nº 4.791, de 25 de março de 2020, que dispõe sobre a proibição de suspensão dos Serviços Públicos de Abastecimento de Água e de Esgotamento ...";"http://leismunicipa.is/jhayo";"AM";0;0;1;0;0;0;0;2020-05-25;130260;1302603;13
"Praia Grande";"Decreto Nº 34 de 25 de maio de 2020";"Disp?e sobre a regulamenta??o do regime de trabalho a ser desenvolvido pelos profissionais do Magist?rio  da Educa??o e ao funcionalismo municipal, em cumprimento do regime especia...";"http://leismunicipa.is/leyoa";"SC";0;0;1;0;0;0;0;2020-05-25;354100;3541000;35
"Porto Velho";"Lei Ordinária Nº 2754 de 25 de maio de 2020";"Obriga no Município de Porto Velho, o uso de máscaras enquanto perdurar o estado de calamidade pública em decorrência da pandemia do coronavírus SARS-CoV-2, e autoriza a instalação...";"http://leismunicipa.is/gyfoh";"RO";1;0;0;0;0;0;0;2020-05-25;110020;1100205;11
"Salvador";"Decreto Nº 32431 de 23 de maio de 2020";"Dispõe sobre a antecipação de feriado municipal, observado o disposto na Lei 9.528, de 23 de maio de 2020, na forma que indica e dá outras providências.";"http://leismunicipa.is/hfiyo";"BA";0;0;1;0;0;0;0;2020-05-23;292740;2927408;29
