"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Catuípe";"Decreto Nº 23 de 30 de março de 2020";"  INCLUI OS PARÁGRAFOS 1°  2° E 3° AO ART. 1° E INCLUI OS INCISO XX E PARÁGRAFO ÚNICO AO ART. 6° INCLUÍ O § 2° AO ART. 7° ALTERA A REDAÇÃO DO ART. 8° E 11 DO DECRETO EXECUTIVO N° 0...";"http://leismunicipa.is/kxvjw";"RS";0;0;1;0;0;0;0;2020-03-30;430500;4305009;43
"São Leopoldo";"Decreto Nº 9507 de 30 de março de 2020";"Abre Crédito Especial no orçamento do Município no valor de R$ 550.000,00 (Quinhentos e cinquenta mil reais), 4001 Outras receitas municipais aplicadas à saúde, tendo como fonte a ...";"http://leismunicipa.is/uwerx";"RS";0;0;1;0;0;0;0;2020-03-30;431870;4318705;43
"Joinville";"Ato da Mesa Nº 57 de 30 de março de 2020";"Fica instituído o Sistema de Deliberação Digital (SDD) como instrumento excepcional e temporário a ser adotado nas discussões e votações de matérias sujeitas à apreciação do Plenár...";"http://leismunicipa.is/lkycd";"SC";0;0;0;0;0;0;0;2020-03-30;420910;4209102;42
"Piraquara";"Decreto Nº 8265 de 30 de março de 2020";"Determina medidas complementares às regras de funcionamento aos estabelecimentos de serviços essenciais e medidas de prevenção e combate à pandemia do Covid-19 já estabelecidas.";"http://leismunicipa.is/nyclk";"PR";0;0;1;0;0;0;0;2020-03-30;411950;4119509;41
"Alegrete";"Resolução de Mesa Legislativa Nº 12 de 30 de março de 2020";"Dispõe sobre a realização de reuniões virtuais de comissões permanentes e temporárias e de sessões plenárias  ordinárias e extraordinárias  virtuais nas Câmaras Municipais.";"http://leismunicipa.is/aiyjo";"RS";0;0;0;0;0;0;1;2020-03-30;430040;4300406;43
"Itaquaquecetuba";"Decreto Nº 7807 de 30 de março de 2020";"Autoriza o funcionamento das lojas de materiais de construção, considerando que estas fornecem os produtos necessários para a realização de reparos civis emergenciais, em razão da ...";"http://leismunicipa.is/xcwum";"SP";0;0;1;0;0;0;0;2020-03-30;352310;3523107;35
"Rio Negro";"Decreto Nº 27 de 30 de março de 2020";"Altera alínea <U+0093>a<U+0094> do inciso I do art. 1º do Decreto nº 025, de 20 de março de 2020 e dá outras providências.";"http://leismunicipa.is/wodux";"PR";0;0;1;0;0;0;0;2020-03-30;500730;5007307;50
"Rio Negro";"Decreto Nº 27 de 30 de março de 2020";"Altera alínea <U+0093>a<U+0094> do inciso I do art. 1º do Decreto nº 025, de 20 de março de 2020 e dá outras providências.";"http://leismunicipa.is/wodux";"PR";0;0;1;0;0;0;0;2020-03-30;412230;4122305;41
"Recife";"Decreto Nº 33577 de 30 de março de 2020";"Prorroga a suspensão das atividades das Escolas Públicas Municipais e das Escolas e Universidades Particulares situadas no Município do Recife e disciplina a entrega de cesta básic...";"http://leismunicipa.is/wujox";"PE";0;0;1;0;0;0;0;2020-03-30;261160;2611606;26
"Guaramirim";"Decreto Nº 1208 de 30 de março de 2020";"Altera o Decreto Municipal nº 1204/2020 para estabelecer novas medidas de enfrentamento à situação de emergência em saúde pública de importância internacional decorrente do novo co...";"http://leismunicipa.is/uxwjo";"SC";0;0;1;0;0;0;0;2020-03-30;420650;4206504;42
"Pinhais";"Lei Ordinária Nº 2240 de 30 de março de 2020";"Lei2240-2020_Gratificação";"http://leismunicipa.is/woxku";"PR";1;0;0;0;0;0;0;2020-03-30;411915;4119152;41
"Glorinha";"Decreto Nº 4886 de 30 de março de 2020";"estabelece medidas e procedimentos a serem adotados no âmbito da administração do município de glorinha face ao novo coronavírus (covid-19), e dá outras providências.";"http://leismunicipa.is/wukox";"RS";0;0;1;0;0;0;0;2020-03-30;430905;4309050;43
"Capão Alto";"Lei Ordinária Nº 721 de 30 de março de 2020";"""REFERENDA A ADMISSÃO DE MÉDICO SEM PROCESSO SELETIVO OU CHAMADA PÚBLICA, POR PRAZO DETERMINADO PARA ENFRENTAMENTO À SITUAÇÃO DE EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNAC...";"http://leismunicipa.is/qwxsv";"SC";1;0;0;0;0;0;0;2020-03-30;420325;4203253;42
"Nova Araçá";"Decreto Legislativo Nº 2 de 30 de março de 2020";"""DECLARA QUE FICAM SUSPENSAS POR MAIS 07 (SETE) DIAS AS ATIVIDADES DO PODER LEGISLATIVO, SOB REGIME DE QUARENTENA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO À COVID-19 E ESTABELECE OUT...";"http://leismunicipa.is/iebcy";"RS";0;0;1;0;0;0;0;2020-03-30;431280;4312807;43
"Garça";"Decreto Nº 9051 de 30 de março de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DE VENCIMENTO DE DETERMINADOS TRIBUTOS MUNICIPAIS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/wurjx";"SP";0;0;1;0;0;0;0;2020-03-30;351670;3516705;35
"Penha";"Decreto Nº 3517 de 30 de março de 2020";"PRORROGA AS MEDIDAS DE ENFRENTAMENTO AO COVID-19 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/uwaxp";"SC";0;0;1;0;0;0;0;2020-03-30;421250;4212502;42
"Ametista do Sul";"Lei Ordinária Nº 2638 de 30 de março de 2020";"AUTORIZA A CONCESSÃO DE AUXÍLIO FINANCEIRO À ASSOCIAÇÃO HOSPITALAR BENEFICENTE SANTO ANTÔNIO NO VALOR DE R$ 10.000 00 (DEZ MIL REAIS)  DESTINADOS À AQUISIÇÃO DE UM RESPIRADOR HOSPI...";"http://leismunicipa.is/lhbfy";"RS";1;0;0;0;0;0;0;2020-03-30;430064;4300646;43
"São Pedro do Butiá";"Lei Ordinária Nº 1338 de 30 de março de 2020";"Reconhece a calamidade pública municipal, convalida as medidas disciplinadas no Decreto Municipal nº 1.983/2020.";"http://leismunicipa.is/hayfe";"RS";1;0;0;0;0;0;0;2020-03-30;431937;4319372;43
"Viana";"Decreto Nº 50 de 30 de março de 2020";"DISPÕE SOBRE A GARANTIA DO DIREITO À ALIMENTAÇÃO DAS CRIANÇAS, ADOLESCENTES, GESTANTES E IDOSOS DURANTE A SITUAÇÃO DE EMERGÊNCIA PARA ENFRENTAMENTO DA PANDEMIA DECORRENTE DO NOVO C...";"http://leismunicipa.is/bfhjy";"ES";0;0;1;0;0;0;0;2020-03-30;320510;3205101;32
"Viana";"Decreto Nº 50 de 30 de março de 2020";"DISPÕE SOBRE A GARANTIA DO DIREITO À ALIMENTAÇÃO DAS CRIANÇAS, ADOLESCENTES, GESTANTES E IDOSOS DURANTE A SITUAÇÃO DE EMERGÊNCIA PARA ENFRENTAMENTO DA PANDEMIA DECORRENTE DO NOVO C...";"http://leismunicipa.is/bfhjy";"ES";0;0;1;0;0;0;0;2020-03-30;211280;2112803;21
"Maravilha";"Portaria do Executivo Nº 368 de 30 de março de 2020";"Suspende férias e dá outras providências.";"http://leismunicipa.is/dfyhj";"SC";0;0;0;0;0;1;0;2020-03-30;270460;2704609;27
"Maravilha";"Portaria do Executivo Nº 368 de 30 de março de 2020";"Suspende férias e dá outras providências.";"http://leismunicipa.is/dfyhj";"SC";0;0;0;0;0;1;0;2020-03-30;421050;4210506;42
"Iraí";"Lei Ordinária Nº 3173 de 30 de março de 2020";"DISPÕE SOBRE TURNO ADICIONAL EMERGENCIAL DE FUNCIONAMENTO DA UNIDADE BÁSICA DE SAÚDE (UBS) PARA ENFRENTAMENTO DA EMERGÊNCIA EM SAÚDE PÚBLICA EM DECORRÊNCIA DO CORONAVÍRUS E DÁ OUTR...";"http://leismunicipa.is/ycifd";"RS";1;0;0;0;0;0;0;2020-03-30;431050;4310504;43
"São Marcos";"Lei Ordinária Nº 2875 de 30 de março de 2020";"Reconhece a calamidade pública municipal  convalida as medidas disciplinadas nos Decretos Municipais nºs 3.582  3.583 de 16 de março de 2020  Decreto nº 3.585 de 19 de março de 202...";"http://leismunicipa.is/wuitx";"RS";1;0;0;0;0;0;0;2020-03-30;431900;4319000;43
"Serra Alta";"Decreto Nº 77 de 30 de março de 2020";"Dispõe sobre a prorrogação dos prazos de pagamento do ISSQN - Imposto Sobre Serviços de Qualquer Natureza, Contribuição de Melhoria, IPTU - Imposto Predial e Territorial Urbano, Ta...";"http://leismunicipa.is/uxnaw";"SC";0;0;1;0;0;0;0;2020-03-30;421755;4217550;42
"Tenente Portela";"Decreto Nº 87 de 30 de março de 2020";"Regula o funcionamento dos estabelecimentos comerciais  de serviço e indústrias e da administração pública direta e indireta  durante o período de calamidade pública de que trata o...";"http://leismunicipa.is/vxowd";"RS";0;0;1;0;0;0;0;2020-03-30;432140;4321402;43
"Cachoeira do Sul";"Decreto Nº 28 de 30 de março de 2020";"Adota medidas complementares aos Decretos Municipais anteriormente expedidos para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo Coron...";"http://leismunicipa.is/ixvwk";"RS";0;0;1;0;0;0;0;2020-03-30;430300;4303004;43
"Santa Maria do Herval";"Decreto Nº 111 de 30 de março de 2020";"ALTERA O ART. 5º DO DECRETO Nº 110  DE 23 DE MARÇO DE 2020  QUE ?""DECRETA ESTADO DE CALAMIDADE PÚBLICA EM TODO O TERRITÓRIO DO MUNICÍPIO DE SANTA MARIA DO HERVAL PARA FINS DE PREVE...";"http://leismunicipa.is/kvjwx";"RS";0;0;1;0;0;0;0;2020-03-30;431695;4316956;43
"São Paulo das Missões";"Decreto Nº 12 de 30 de março de 2020";"DECLARA ESTADO DE CALAMIDADE PÚBLICA DECORRENTE DA SITUAÇÃO DE EMERGÊNCIA INTERNACIONAL  ESTABELECE MEDIDAS DE PREVENÇÃO E ENFRENTAMENTO AO CONTÁGIO PELO COVID-19  EM VISTA DO SURT...";"http://leismunicipa.is/vwxak";"RS";0;0;1;0;0;0;0;2020-03-30;431930;4319307;43
"Mariano Moro";"Decreto Nº 2429 de 30 de março de 2020";"Fica o Poder Executivo autorizado a abrir Crédito Adicional Suplementar no valor de R$ 24.631 00";"http://leismunicipa.is/xqwvn";"RS";0;0;1;0;0;0;0;2020-03-30;431200;4312005;43
"Nova Trento";"Decreto Nº 55 de 30 de março de 2020";"ABRE CRÉDITO ADICIONAL EXTRAORDINÁRIO NA LEI ORÇAMENTÁRIA ANUAL DE 2020.";"http://leismunicipa.is/dybkg";"SC";0;0;1;0;0;0;0;2020-03-30;421150;4211504;42
"Balneário Arroio do Silva";"Decreto Nº 46 de 30 de março de 2020";"DECLARA SITUA??O DE EMERG?NCIA EM SA?DE P?BLICA NO MUNIC?PIO DE BALNE?RIO ARROIO DO SILVA E DISP?E SOBRE AS MEDIDAS TEMPOR?RIAS DE PREVEN??O E ENFRENTAMENTO DA PANDEMIA DE IMPORT?N...";"http://leismunicipa.is/gyikc";"SC";0;0;1;0;0;0;0;2020-03-30;420195;4201950;42
"Barão de Cotegipe";"Decreto Nº 2095 de 30 de março de 2020";"?""Altera o Decreto Municipal nº 2092/2020 que Decretou Estado de Calamidade Pública no Município de Barão de Cotegipe?"".";"http://leismunicipa.is/yjdgh";"RS";0;0;1;0;0;0;0;2020-03-30;430170;4301701;43
"Barra Velha";"Decreto Nº 1393 de 30 de março de 2020";"DECRETO N   1393, DE 30 DE MAR?O DE 2020";"http://leismunicipa.is/ailby";"SC";0;0;1;0;0;0;0;2020-03-30;420210;4202107;42
"Ipê";"Decreto Nº 1297 de 30 de março de 2020";"Estabelece medidas para evitar aglomeração de pessoas na prestação de serviços essenciais  comerciais e demais serviços  pelo prazo de 10 (dez) dias  em vista do combate ao contági...";"http://leismunicipa.is/sxuow";"RS";0;0;1;0;0;0;0;2020-03-30;431043;4310439;43
"Alpestre";"Decreto Nº 1877 de 30 de março de 2020";"Altera o Decreto nº1.875  de 24 de março de 2020  que declara estado de calamidade pública e dispõe sobre medidas para o enfrentamento da emergência de saúde pública de importância...";"http://leismunicipa.is/lycjk";"RS";0;0;1;0;0;0;0;2020-03-30;430050;4300505;43
"Barão";"Decreto Nº 1453 de 30 de março de 2020";"Dispõe sobre medidas de prevenção pelo novo CORONAVÍRUS *(COVID-19), revogam-se os Decretos Municipal nº 1447, de 20 de marco de 2020, Decreto Municipal nº 1448, de 23 de marco de,...";"http://leismunicipa.is/luowx";"RS";0;0;1;0;0;0;0;2020-03-30;430165;4301651;43
"Palmitinho";"Decreto Nº 28 de 30 de março de 2020";"DECLARA ESTADO DE CALAMIDADE PÚBLICA EM TODO O TERRITÓRIO PALMITINHENSE  E DISPÕE SOBRE MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECOR...";"http://leismunicipa.is/mfgyb";"RS";0;0;1;0;0;0;0;2020-03-30;431380;4313805;43
"Monte Alegre dos Campos";"Decreto Nº 1714 de 30 de março de 2020";"DISPÕE SOBRE MEDIDAS DE PREVENÇÃO AO CONTÁGIO PELO NOVO CORONAVÍRUS  (COVID-19) NO ÂMBITO DA ADMINISTRAÇÃO PÚBLICA  ESPECIFICAMENTE QUANTO À PRORROGAÇÃO DE PRAZOS PARA O PAGAMENTO ...";"http://leismunicipa.is/uxwmq";"RS";0;0;1;0;0;0;0;2020-03-30;431237;4312377;43
"Telêmaco Borba";"Decreto Nº 26567 de 30 de março de 2020";"Declara o estado de calamidade pública, como medida para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus SARS-CoV-2, causador da...";"http://leismunicipa.is/mdayh";"PR";0;0;1;0;0;0;0;2020-03-30;412710;4127106;41
"Rio Negrinho";"Decreto Nº 13918 de 30 de março de 2020";"ABRE CRÉDITO SUPLEMENTAR AO ORÇAMENTO DO FUNDO MUNICIPAL DE SAÚDE DE RIO NEGRINHO.";"http://leismunicipa.is/dmfyj";"SC";0;0;1;0;0;0;0;2020-03-30;421500;4215000;42
"Chapada";"Decreto Nº 52 de 30 de março de 2020";"DISPÕE SOBRE MEDIDAS PARA PREVENÇÃO DA TRANSMISSÃO DE COVID-19 (NOVO CORONAVÍRUS)  NO ÂMBITO DO PODER EXECUTIVO DO MUNICÍPIO DE CHAPADA ?"" RS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/bfycn";"RS";0;0;1;0;0;0;0;2020-03-30;430530;4305306;43
"Imbé";"Decreto Nº 3681 de 30 de março de 2020";"?""ALTERA O DECRETO MUNICIPAL Nº 3.673  DE 20 DE MARÇO DE 2020  NOS DISPOSITIVOS QUE MENCIONA E DÁ OUTRAS PROVIDÊNCIAS?"".";"http://leismunicipa.is/ayngd";"RS";0;0;1;0;0;0;0;2020-03-30;431033;4310330;43
"Cruzeiro do Sul";"Decreto Nº 1359 de 30 de março de 2020";"Regulamenta  no âmbito da Administração Pública Municipal  a prorrogação do prazo das medidas necessárias de prevenção ao contágio pelo Coronavírus (COVID-19)";"http://leismunicipa.is/dmhny";"RS";0;0;1;0;0;0;0;2020-03-30;120020;1200203;12
"Cruzeiro do Sul";"Decreto Nº 1359 de 30 de março de 2020";"Regulamenta  no âmbito da Administração Pública Municipal  a prorrogação do prazo das medidas necessárias de prevenção ao contágio pelo Coronavírus (COVID-19)";"http://leismunicipa.is/dmhny";"RS";0;0;1;0;0;0;0;2020-03-30;410670;4106704;41
"Cruzeiro do Sul";"Decreto Nº 1359 de 30 de março de 2020";"Regulamenta  no âmbito da Administração Pública Municipal  a prorrogação do prazo das medidas necessárias de prevenção ao contágio pelo Coronavírus (COVID-19)";"http://leismunicipa.is/dmhny";"RS";0;0;1;0;0;0;0;2020-03-30;430620;4306205;43
"Cristal";"Decreto Nº 2651 de 29 de março de 2020";"IMPLEMENTA MEDIDAS EMERGÊNCIAS JUNTO A DECLARAÇÃO DE ESTADO DE CALAMIDADE EM TODO MUNICÍPIO COM FINS DE MEDIDAS COMPLEMENTARES SOBRE PREVENÇÃO AO CONTAGIO PELO NOVO CORONAVÍRUS (CO...";"http://leismunicipa.is/pfwux";"RS";0;0;1;0;0;0;0;2020-03-29;430605;4306056;43
"Passo Fundo";"Decreto Nº 48 de 29 de março de 2020";"ALTERA O DECRETO Nº 32, DE 20 DE MARÇO DE 2020, QUE ""DECRETA SITUAÇÃO DE EMERGÊNCIA, DISPÕE SOBRE NOVAS MEDIDAS PARA ENFRENTAMENTO, PREVENÇÃO E MITIGAÇÃO DA EMERGÊNCIA DE SAÚDE PÚB...";"http://leismunicipa.is/xfnwv";"RS";0;0;1;0;0;0;0;2020-03-29;431410;4314100;43
"Cerro Largo";"Decreto Nº 2520 de 29 de março de 2020";"ALTERA O DECRETO N º 2.515/2020  ALTERADO PELO DECRETO nº 2.516/2020  QUE DECLARA ESTADO DE CALAMIDADE PÚBLICA E DISPÕE SOBRE MEDIDAS PARA O ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚ...";"http://leismunicipa.is/ruxwa";"RS";0;0;1;0;0;0;0;2020-03-29;430520;4305207;43
"Três Passos";"Decreto Nº 24 de 29 de março de 2020";"Regula o funcionamento dos estabelecimentos comerciais, de serviço e industrias e da administração pública direta e indireta, durante o período de calamidade pública, nos termos do...";"http://leismunicipa.is/ijxuw";"RS";0;0;1;0;0;0;0;2020-03-29;432190;4321907;43
"Capela de Santana";"Decreto Nº 10 de 29 de março de 2020";"  Revoga  o Decreto Municipal n° 09  de 28 de março de 2020      para a reedição e  retorno dos efeitos jurídicos do Decreto    lAfixado no Mural da Prefeitura      Municipal n° 08...";"http://leismunicipa.is/awxqv";"RS";0;0;1;0;0;0;0;2020-03-29;430468;4304689;43
"Campo Novo do Parecis";"Decreto Nº 56 de 29 de março de 2020";"APROVA O PLANO DE ENFRENTAMENTO MUNICIPAL AO NOVO CORONAVÍRUS – PLANO DE CONTINGÊNCIA, CONSOLIDA MEDIDAS TEMPORÁRIAS RESTRITIVAS ÀS ATIVIDADES PRIVADAS PARA PREVENÇÃO DOS RISCOS DE...";"http://leismunicipa.is/puxaw";"MT";0;0;1;0;0;0;0;2020-03-29;510263;5102637;51
"Barracão";"Decreto Nº 90 de 29 de março de 2020";"DISPÕE SOBRE AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DA INFECÇÃO HUMANA PELO CORONAVÍRUS (COVID-19) E DÁ OUTRAS PROVIDÊ...";"http://leismunicipa.is/engyb";"PR";0;0;1;0;0;0;0;2020-03-29;410260;4102604;41
"Barracão";"Decreto Nº 90 de 29 de março de 2020";"DISPÕE SOBRE AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DA INFECÇÃO HUMANA PELO CORONAVÍRUS (COVID-19) E DÁ OUTRAS PROVIDÊ...";"http://leismunicipa.is/engyb";"PR";0;0;1;0;0;0;0;2020-03-29;430180;4301800;43
"Canoas";"Decreto Nº 87 de 29 de março de 2020";"Altera e acrescenta dispositivos no Decreto nº 70, de 19 de março de 2020 que ""Declara situação de emergência no Município de Canoas e estabelece medidas para enfrentamento da emer...";"http://leismunicipa.is/juxwe";"RS";0;0;1;0;0;0;0;2020-03-29;430460;4304606;43
"Paranaguá";"Decreto Nº 1932 de 29 de março de 2020";"""Altera dispositivos do Decreto Municipal nº 1.922, de 22 de março de 2020, que dispõe sobre restrições sob o regime de quarentena e demais providências em razão do Novo Coronavíru...";"http://leismunicipa.is/ixunw";"PR";0;0;1;0;0;0;0;2020-03-29;411820;4118204;41
"Taquari";"Decreto Nº 3952 de 29 de março de 2020";"Altera o art. 3º. do Decreto 3944/2020.";"http://leismunicipa.is/xrbwv";"RS";0;0;1;0;0;0;0;2020-03-29;432130;4321303;43
"Nova Tebas";"Decreto Nº 33 de 29 de março de 2020";"Dispõe sobre medidas adicionais àquelas dispostas no Decreto Municipal nº 27/2020, que declarou situação de emergência e definiu outras medidas de enfrentamento da pandemia decorre...";"http://leismunicipa.is/wfmux";"PR";0;0;1;0;0;0;0;2020-03-29;411727;4117271;41
"Bom Princípio";"Decreto Nº 43 de 29 de março de 2020";"ALTERA PARCIALMENTE O DECRETO DE SITUAÇÃO DE EMERGÊNCIA QUE DISPÕE SOBRE MEDIDAS PARA CONTROLE E ENFRENTAMENTO DE EMERGÊNCIA DE SAÚDE PÚBLICA DE RELEVÂNCIA INTERNACIONAL  DECORRENT...";"http://leismunicipa.is/xawbc";"RS";0;0;1;0;0;0;0;2020-03-29;430235;4302352;43
"Lajeado do Bugre";"Decreto Nº 33 de 29 de março de 2020";"ALTERA O DECRETO MUNICIPAL N.º 32/2020 ?"" QUE DISPÕE SOBRE MEDIDAS PARA O ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO SURTO EPIDÊMICO DE...";"http://leismunicipa.is/qxumw";"RS";0;0;1;0;0;0;0;2020-03-29;431142;4311429;43
"Salvador do Sul";"Decreto Nº 3208 de 29 de março de 2020";"Rerratifica a declaração de situação de emergência decorrente de Pandemia declarada pela Organização Mundial da Saúde e estabelece medidas de prevenção e enfrentamento ao contágio ...";"http://leismunicipa.is/hdlcy";"RS";0;0;1;0;0;0;0;2020-03-29;431650;4316501;43
"Chopinzinho";"Decreto Nº 109 de 29 de março de 2020";"Dispõe sobre adoção de medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo Coronavírus (COVID-19), e dá outras pro...";"http://leismunicipa.is/hicyd";"PR";0;0;1;0;0;0;0;2020-03-29;410540;4105409;41
"Santa Izabel do Oeste";"Decreto Nº 3197 de 29 de março de 2020";"DISPÕE SOBRE AS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO CORONAVÍRUS (COVID-19), E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/fgycj";"PR";0;0;1;0;0;0;0;2020-03-29;412380;4123808;41
"Três Coroas";"Decreto Nº 3103 de 29 de março de 2020";"Declara estado de calamidade pública e dispõe sobre medidas para o enfrentamento da emergência de saúde pública de importância internacional decorrente do surto epidêmico de corona...";"http://leismunicipa.is/mvxgw";"RS";0;0;1;0;0;0;0;2020-03-29;432170;4321709;43
"Sarandi";"Decreto Nº 3693 de 29 de março de 2020";"Dispõe sobre prorrogação de prazo por 48 horas do caput do artigo 3º do Decreto 3679 de 20 de março de 2020.";"http://leismunicipa.is/dcmgy";"RS";0;0;1;0;0;0;0;2020-03-29;412625;4126256;41
"Sarandi";"Decreto Nº 3693 de 29 de março de 2020";"Dispõe sobre prorrogação de prazo por 48 horas do caput do artigo 3º do Decreto 3679 de 20 de março de 2020.";"http://leismunicipa.is/dcmgy";"RS";0;0;1;0;0;0;0;2020-03-29;432010;4320107;43
"São Bernardo do Campo";"Decreto Nº 21126 de 28 de março de 2020";"Altera o Decreto nº 21.114, de 22 de março de 2020, que decreta a suspensão de todos os alvarás e licenças de funcionamento, nas atividades abaixo descritas, limitando e determinan...";"http://leismunicipa.is/wlgxv";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21128 de 28 de março de 2020";"Dispõe sobre suplementação de dotações orçamentárias.";"http://leismunicipa.is/ovxwn";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21129 de 28 de março de 2020";"Dispõe sobre abertura de crédito adicional extraordinário e dá outras providências.";"http://leismunicipa.is/oxvwn";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21127 de 28 de março de 2020";"Altera o inciso XV do art. 2º do Decreto nº 21.114, de 22 de março de 2020, que decreta a suspensão de todos os alvarás e licenças de funcionamento, nas atividades abaixo descritas...";"http://leismunicipa.is/xlgwv";"SP";0;0;1;0;0;0;0;2020-03-28;354870;3548708;35
"Vargem Grande Paulista";"Decreto Nº 62 de 28 de março de 2020";"""Eleva para Estado de Calamidade Pública a situação de emergência decretada através do Decreto nº 55, de 20 de março de 2020, por conta da PANDEMIA por COVID-19, de importância int...";"http://leismunicipa.is/wfxum";"SP";0;0;1;0;0;0;0;2020-03-28;355645;3556453;35
"Niterói";"Decreto Nº 13528 de 28 de março de 2020";"DISPÕE SOBRE A ABERTURA DE OFICINAS MECÂNICAS E LOJAS DE MATERIAL DE CONSTRUÇÃO DE 30 DE MARÇO DE 2020 A 3 DE ABRIL DE 2020.";"http://leismunicipa.is/uwbmx";"RJ";0;0;1;0;0;0;0;2020-03-28;330330;3303302;33
"Feliz";"Decreto Nº 4257 de 28 de março de 2020";"Declara estado de calamidade pública decorrente da situação de emergência internacional  estabelece medidas de prevenção e enfrentamento ao contágio pelo COVID-19  em vista do surt...";"http://leismunicipa.is/swvux";"RS";0;0;1;0;0;0;0;2020-03-28;430810;4308102;43
"Jóia";"Decreto Nº 4917 de 28 de março de 2020";"Estabelece medidas complementares de prevenção ao contágio pelo novo Corona Vírus (COVID-19) no âmbito do Município de Joia.";"http://leismunicipa.is/jnxwv";"RS";0;0;1;0;0;0;0;2020-03-28;431115;4311155;43
"Ijuí";"Decreto Nº 6999 de 28 de março de 2020";"Estabelece medidas complementares de prevenção ao contágio pelo novo Coronavírus (COVID-19) no âmbito do Município de Ijuí, altera os artigos que menciona do Decreto nº 6.978, de 1...";"http://leismunicipa.is/uxwci";"RS";0;0;1;0;0;0;0;2020-03-28;431020;4310207;43
"Araguari";"Decreto Nº 46 de 28 de março de 2020";"Estabelece novas medidas de restrição de acesso a determinados serviços e bens, para o enfrentamento da situação de emergência em saúde pública declarada pelo Decreto nº 037, de 16...";"http://leismunicipa.is/mxubw";"MG";0;0;1;0;0;0;0;2020-03-28;310350;3103504;31
"Lagoa Santa";"Decreto Nº 3987 de 28 de março de 2020";"Dispõe sobre as medidas sanitárias de prevenção para evitar a proliferação do contágio pelo Coronavírus <U+0096> COVID<U+0096>19, no âmbito municipal, revoga o Decreto nº. 3980/2020 e dá outras ...";"http://leismunicipa.is/xmhwu";"MG";0;0;1;0;0;0;0;2020-03-28;521225;5212253;52
"Lagoa Santa";"Decreto Nº 3987 de 28 de março de 2020";"Dispõe sobre as medidas sanitárias de prevenção para evitar a proliferação do contágio pelo Coronavírus <U+0096> COVID<U+0096>19, no âmbito municipal, revoga o Decreto nº. 3980/2020 e dá outras ...";"http://leismunicipa.is/xmhwu";"MG";0;0;1;0;0;0;0;2020-03-28;313760;3137601;31
"Cachoeira do Sul";"Decreto Nº 27 de 28 de março de 2020";"Declara Situação de Emergência no município de Cachoeira do Sul  afetado pela pandemia mundial do novo Coronavírus COVID-19 - COBRADE 15110  doenças infecciosas virais  conforme Po...";"http://leismunicipa.is/vkjwx";"RS";0;0;1;0;0;0;0;2020-03-28;430300;4303004;43
"Antônio Prado";"Decreto Nº 1289 de 28 de março de 2020";"Altera o Decreto Nº 1.281  de 19 de março de 2020  que decreta Estado de Calamidade Pública e estabelece medidas para os estabelecimentos restaurantes  bares  casas noturnas e outr...";"http://leismunicipa.is/cwvix";"RS";0;0;1;0;0;0;0;2020-03-28;430080;4300802;43
"Nova Pádua";"Decreto Nº 1307 de 28 de março de 2020";"DISPÕE SOBRE NOVAS MEDIDAS DE PREVENÇÃO AO CONTÁGIO PELO NOVO CORONAVÍRUS (COVID-19) NO ÂMBITO DO MUNICIPIO DE NOVA PÁDUA.";"http://leismunicipa.is/hyime";"RS";0;0;1;0;0;0;0;2020-03-28;431308;4313086;43
